text,label
kamuda mülakat kalkacak üniversiteli gençlere cep telefonu ve bilgisayarda vergi muafiyeti gençlere aylık gb ücretsiz internet verilecek teşekkürler bay kemal söyler erdoğan yapar,"['eğitim', 'siyasi-figür', 'mesleki-haklar', 'ekonomi', 'iş-ve-istihdam']"
erdoğan bu kadar bağırmıyor başkanı olsa her sokağa bir hoparlör yerleştirir gazetecileri arar bağırır muhalefete karşı isnat ayrıştırma üzerinden saraya hizmet siyasetinde sakin kalması mümkün değil suçluluk psikolojisi başkanlığa atıf para hazineye kalmasın,"['siyasi-figür', 'adalet', 'hükümet', 'ekonomi']"
kıvırcık bir şey soracağım hulki cevizoğlu akp den ist bölge sırada aday oldu peygamber kalkıp gelse erdoğan gibi oy alamaz diyen bir adamın savunduğun partide aday olmasını nasıl karşılıyorsun bu adama sesiniz çıkmazsa müslüman diye dolaşmayın sakın münafık diye dolaşın,"['siyasi-figür', 'siyasi-parti', 'din']"
kemal kılıçdaroğlu imamsondan bir şeyler kapmış otobüsten iner inmez esnafa koştu bu seçim o seçim,"['ulaşım', 'siyasi-figür', 'çevre-ve-şehircilik', 'seçim']"
emine erdoğan kütüphanemiz okul bırakmadı başakşehir belediyesi yasin kartoğlunun açtığı kütüphaneleri külliyedeki hele hele çamlıca camisindekini dudağın uçuklar,"['din', 'siyasi-figür', 'hükümet', 'eğitim']"
btp seçimlerden çekiliyor btp lideri hüseyin baş mayısta yapılacak milletvekili seçimlerinden çekilme kararı aldıklarını millet ittifakını destekleyeceklerini açıkladı baş cumhurbaşkanlığı seçimlerinde de kemal kılıçdaroğlu destekleyeceklerini söyledi,"['hükümet', 'siyasi-figür', 'politik-strateji', 'seçim']"
erdoğannın yetkisiz ve etkisiz bakanları söyleyecek yalan ve vaaz bulamıyorlar az kaldı mayıs akşamı hepiniz sandığa gömüleceksiniz geliyor gelmekte olan,"['siyasi-manipülasyon', 'seçim']"
yeni evlenenlere kira yardımı da olsa dadından yenmezdi neyse ki bu da çok işe yarar erdoğanın vaatleri ekremin yalan belediyeciliğine benzemez yaparım dediğini yapar,"['siyasi-manipülasyon', 'konut', 'hükümet']"
iyi güzel de türkiye deki genel merkezi kapatacaksınız herhalde çünkü chp listelerinden aday olan vekilcanlar sevinçten ölmek üzere iyi ki chp listelerinden girdik diye yakında hepimiz kılıçdaroğluyuz derseler şaşırmam,"['seçim', 'siyasi-parti']"
yaparsa receptayyip erdoğan yapar ankara yozgat sivas hızlı tren hattı,"['ulaşım', 'siyasi-figür', 'çevre-ve-şehircilik']"
ülkeyi parçalasın diye de kılıçdaroğlu kiralandı,"['siyasi-figür', 'konut']"
kemal kılıçdaroğlu mülakatı kaldıracağız kpss den ne aldıysanız atamasını yapacağız erdoğan kamuda mülakatı kaldırarak atamaları sınavlardaki başarı sıralamasına göre yapacağız,"['siyasi-figür', 'eğitim']"
nisan günü geleceği duyurulan cumhurbaşkanı receptayyip erdoğanın geliş tarihi erkene çekildi cumhurbaşkanı erdoğan nisanda kocaeli şehir hastanesinin açılışını yapmak için kocaeliye gelecek,"['siyasi-figür', 'hükümet', 'sağlık', 'kültür-ve-sanat', 'çevre-ve-şehircilik']"
erdoğan ülkemizin güvenliğini sağlayan güçlü lider bugün tcg anadolu envantere giriyor bu gerçeği izle hakikati gör yalanla dolanla meşgul olma,"['siyasi-figür', 'siyasi-manipülasyon', 'güvenlik']"
erdoğan kamuya işe alımları görevin getirdiği zorunluluklar dışında mülakatı kaldırarak gençlerimizin sınavlardaki başarı sıralamasına göre yapacağız sizce bu bir itiraf mı,"['siyasi-figür', 'eğitim']"
kemal kılıçdaroğlu türkiye nationbuildinginin final aşaması refah kafatasçı ırkçılık biri cumhur biri ata ulusalcılık mp seri kürt ayrılıkçılığı huda tamamlanmaya başlayan türkiye kimliğinin dışında kalırken toplumun geri kalanı birleşmiş durumda,"['siyasi-figür', 'sosyal-yardım']"
böylece yeni meclis çoksesli olduğu kadar her türlü bölücü unsurlarla işbirliğine açık hale gelecektir türkiyeyi erdoğan gidecekse demokrasi getireceğiz adına istikrarsız bir dönem bekliyor,"['politik-strateji', 'siyasi-figür', 'hükümet', 'ideoloji']"
başkanım kemal kılıçdaroğlu kahraman oldu gerçek atatürkçü ve vatan severler hain oldu ülkede muharrem inceyi bile hain ilan ettiler ama yıllardır kaybeden kk ya laf yok,"['ideoloji', 'siyasi-figür', 'hükümet']"
cumhurbaşkanımız sn erdoğan bin gözü sende bir talimatın yeter reis yeniden refah partisi mhpnin verdiği sözleri var yhsnin yeri yok den önce bayram edelim ankarada tcg anadolu,"['siyasi-figür', 'sosyal-yardım', 'hükümet']"
erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacak aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
ayrıca eyt liler arasında erdoğana teşekkür eden bile görmedim bırak oy vermeyi,"['adalet', 'seçim', 'ekonomi']"
cumhurbaşkanı erdoğanın açıkladığı ak parti seçim beyannamesinde marmara bölgesi istanbul ve büyüksehirler için risk azaltma programı kapsamında deprem ve afetler için özel maddeler yer aldı,"['afet', 'siyasi-parti', 'seçim', 'siyasi-figür']"
depremi unutturmayın deprem bölgesinden haberin var m en son ölen insanlar yaşıyor görünüp sana oy verdirecek diye muhtar enkaz bekliyordu sen bu ülkenin başına gelmiş en büyük felâketsin erdoğan,"['siyasi-figür', 'afet']"
depremde yıkılan kentleri bölgesel kalkınma bütüncül planlama yaklaşımı olmadan ayağa kaldırmak mümkün mü şehir plancıları odası genel sekreteri ayhan erdoğan ile konuştuk,"['siyasi-figür', 'çevre-ve-şehircilik']"
utanmaz yalancı kılıçdaroğlu,"['siyasi-figür', 'siyasi-manipülasyon']"
siyasi olarak erdoğan sevmeyenlerin vatan düşmanlığına evrilmesi hangi siyasi ideoloji ile açıklanır ki,"['ideoloji', 'siyasi-figür']"
erdoğan kazanacak,"['seçim', 'siyasi-figür']"
hepsi de amerikan tilkisi yüzünden bekle amerika paramparça devletçiklere bölündüğünde görürüz halimiz ne olacak türkiye cumhuriyeti tam bağımsızlık savaşı veriyor şu anda yürü anca gidersiniz,"['güvenlik', 'ideoloji', 'dış-politika', 'hükümet']"
pkk bu kadar çok kılıçdaroğlu derken ve gülerken onlarla birlikte gülen bir arkadaşım varsa uzaklaşıp defolup gidebilir kişi sevdiğiyle beraberdir,"['siyasi-figür', 'terör']"
kılıçdaroğlunun rüşvet skandalı aracılığıyla,['adalet']
filistine destek amaçlı gezip yaktığın yakıtın parasını göndersen daha çok destek olmuş olursun erdoğan müziğini açıp gezmek insanları rahatsız etmenin filistine bir desteği olmaz kendi vatandaşlarına halka rahatsızlık olur ancak,"['siyasi-figür', 'ekonomi', 'kültür-ve-sanat']"
receptayyip erdoğan cumhur ittifakı ileli masa arasındaki vizyon ve gündem farkını hepiniz görüyorsunuz bizim tek gündemimiz var ülkemize yeni eserler kazandırmak tek gayemiz vatandaşlarımızın refah ve esenliğini sağlamaktır kızıl elmaya,"['politik-strateji', 'kültür-ve-sanat', 'siyasi-figür', 'sosyal-yardım']"
cumhurbaşkanımız sınır ötesinde nice mazlumlara umut olmuşken kendi vatandaşını dört duvar arasında unutmamıştır herhalde hem yüzüncü yıla erdoğan affı yakışır,"['güvenlik', 'hükümet', 'siyasi-figür']"
erdoğan yılda iktidarıyla türkiye akılalmaz mega yatırımlarla milli ve yerli üretimlerle ihracatta rekorlar kıran cari fazla veren bir ülkeyiz ekonomi politikaları çok iyi yönetiliyor türkiye bölgesinin süpergücü büyümeye devam ediyoruz siz güzel heykel yapıyorsunuz,"['siyasi-figür', 'ekonomi']"
tabii ki hepimizin ama bunun olması için arkasında sağlam siyasi irade lazımdı onu da receptayyip erdoğan sağladı böyle eserlerin yıl önce yapılmış olması gerekiyordu,"['siyasi-figür', 'kültür-ve-sanat']"
receptayyip erdoğan cumhur ittifakı ileli masa arasındaki vizyon ve gündem farkını hepiniz görüyorsunuz bizim tek gündemimiz var ülkemize yeni eserler kazandırmak tek gayemiz vatandaşlarımızın refah ve esenliğini sağlamaktır kızıl elmaya,"['siyasi-figür', 'sosyal-yardım', 'politik-strateji', 'kültür-ve-sanat']"
cumhurbaşkanı erdoğan ağrıda naci görür ersan şen görevden sahte parkinson mansur yavaş orduda doğru adam tcg anadolu hayırlı bakanlar ogg,"['siyasi-manipülasyon', 'siyasi-figür']"
bu saydıklarınızın hiç biri saadetlilerin chp listelerinden aday olmasına ve saadetin erbakan hocanın mahkumiyetini ev hapsinde değil de hapishanede geçirmesini isteyen kılıçdaroğlu cumhurbaşkanı seçtirmek için cihad yapmasına benzemez,"['seçim', 'siyasi-figür', 'hükümet', 'siyasi-parti']"
bu soruyu erbakan hocaya da aynı şekliyle sorabilirler miydi konu erdoğana nasıl geldi anlamadım ama bu adam bunu hep yapıyor bir keresinde de aşı mevzusunda aynısını yapmıştı alper taşa lgbt savunucularına gösterdikleri nezaketi başkalarına gösteremiyorlar,['sivil-haklar']
düne kadar devlet dairelerine şirketlere okullara alınmayan başörtülüler kılıçdaroğlu sayesinde vekil adayı oluyor güzel bir şey,"['seçim', 'siyasi-figür', 'hükümet', 'din', 'eğitim']"
hala erdoğanın masum insanlara yönelik düşmanlığının sebebini tam olarak anlamış değilim ulan saçma bir inat yüzünden nerede bir mikrobik yapı varsa onlarla ittifak etti,['politik-strateji']
receptayyip erdoğan ve süleyman soylu teröristtir düşünce ve ifade özgürlüğü,"['sivil-haklar', 'siyasi-figür', 'terör']"
erdoğan sen bizi tutsak ederek yıllarımızı aldın oysa biz senin karanlık kötülük rejimini bitirerek halkın ve ülkenin özgür aydınlık geleceğini kazanacağız mayısa az kaldı hindik ma,"['siyasi-figür', 'sivil-haklar']"
tek ortak noktaları kılıçdaroğlu karşıtlığı bu durumda akp limi oluyorlar bunlar her biri ayrı siyasi parti ve ideolojiye sahip alakasız insanlar,"['ideoloji', 'siyasi-figür', 'siyasi-parti']"
seçenek ya erdoğan a oy veren mülteciler ya da kılıçdaroğlu vatanın için,"['siyasi-figür', 'mülteciler']"
gururlansana türkiye başkan erdoğan tcg anadoluyu sirkeciye çekip halkımıza açacağız,"['siyasi-figür', 'hükümet']"
tasarım ve kriptoloji altyapısını hazırladığımız yeni nesil dijital türk lirası projemizi hayata geçireceğiz recep tayyiperdoğan doğru adam,"['çevre-ve-şehircilik', 'siyasi-figür']"
cumhurbaşkanı erdoğan vizyonumuz çerçevesinde hızlı tren hattımızı bin kilometreye toplam demiryolu ağımızı bin kilometreye ulaştırmayı planlıyoruz,"['ulaşım', 'siyasi-figür', 'çevre-ve-şehircilik']"
kılıçdaroğlu muhalefet olduğunuz kadar hükümete de olsayfiniz keşke bence erdoğan ve ince konuk olsun biz de biraz tiyatro izleriz,"['hükümet', 'siyasi-figür', 'kültür-ve-sanat']"
erdoğan kentsel dönüşüm yapmak için yalvardı ama chp her seferinde oralara gidip eylem yapıp iktidara iftira atıp davalarla kentsel dönüşümü engelledi chp bu yıkımdan sorumlu halkta sandıkta bunun hesabını soracak onlara,"['siyasi-parti', 'konut', 'siyasi-figür', 'seçim']"
noldu bu adam erdoğanın karşısında tuvalet terliğine dahi oy veririm diyen jahrein mi bizi avaz avaz bağırırken epey dalga da geçti temmuzda önünde türk kahvesi bacak bacak üstüne atıp film izler gibi darbeyi izleyen adamdan ne bekliyorsunuz diye sorarlar adama,"['kültür-ve-sanat', 'güvenlik', 'seçim']"
m ince tam bir truva atı gibi oldu kendisini chp karşı kullanıyorlar hani demişti ya chp ni tuvaletini temizledim bunu yapan adam kendini chp ye karşı kullandırmaz kendisini cumhurbaşkanı adayı yapan kemal kılıçdaroğlu hainlik yapmaz,"['siyasi-figür', 'siyasi-parti']"
soğan kendi başına değiştirdi gündemi zaten kılıçdaroğlu ihtiyacı yok ama siz yoksul halkı görmemek için sürekli yalan gündem yaratıyorsunuz ya işte bu yüzden allah belanızı tez zamanda versin inşallah,"['siyasi-figür', 'siyasi-manipülasyon']"
başkan erdoğan allahın izniyle bini bir yılda teslim edilecek şekilde toplam bin yeni konut yaparak depremin ilimizde açtığı yaraları tamamen saracık doğru adam,"['afet', 'hükümet', 'siyasi-figür']"
mayıs sabahı kılıçdaroğlu kaybedecek chp en fazla vekil ile mecliste olacak mayıs sabahı bana sor bunları nerden bildin diye ben de o gün sana biraz siyaset dersi vereyim bedava hem de söz ders ücreti almayacağım sen o zaman daha çok şeye inanamayacaksın emin ol,"['siyasi-figür', 'eğitim', 'siyasi-parti']"
cumhurbaşkanımız r erdoğan sultan fatihin vakfı olan ayasofyayı tekrar camiye dönüştürdü siz nasıl bir siyasi eblehlik içindesiniz ki genel başkanınız ayasofya çok büyük birazını turistlere açalım diyor kaldı ki namaz vakti dışında tüm tarihi camilerimiz turistlere açık,"['din', 'siyasi-figür', 'hükümet', 'dernek']"
cumhurbaşkanımız erdoğan arasında süper hızlı tren hattı kuracağız,"['ulaşım', 'hükümet', 'çevre-ve-şehircilik', 'siyasi-figür']"
diyen kişiler var pes kılıçdaroğlu ile çekilse yine ewleştiridim parti gözetmeksizin asker adamın veya kadının ne işi var siyasilerle saçmalamayı kesin isterseniz not camiye kışlaya okula siyaset girmez bu atasözü gibidir hep söylenir boşa dememiş değil mi atalarımız,"['siyasi-figür', 'güvenlik', 'adalet', 'din', 'eğitim']"
mayıs sabahı bir demokrasi ihtimaliyle uyanmak için olmazsa olmaz koşul var demokrasi isteyen herkes mutlaka yapmalı cumhurbaşkanlığı için oyunu kemal kılıçdaroğlu ver milletvekilliği için oyunu millet ya da ittifaklarındaki partilerden birine ver,"['ideoloji', 'siyasi-figür', 'politik-strateji']"
c devleti emniyet mensupları aklı sn erdoğanın şahsi kişisel sopası haline gelmiştir perdearkası veya üstü kapalı talimat ve hedef gösteriyor emniyet sopayı o yöne sallıyor davasında haklı olan vatandaşlara sopa vuran ve vurduranlar şerefini onurunu kaybetmiştir,"['güvenlik', 'hükümet']"
yanlış hatırlamıyorsam erdoğanı havaalanından karşılıyordunuz çok güzel dans ediyorsunuz mustafa bey tebrikler,"['kültür-ve-sanat', 'çevre-ve-şehircilik', 'ulaşım']"
dünyanın ilk silahlı insansız hava aracı şıha gemisi türkiyenin en büyük askeri gemisi tcg anadolu donanmanın hizmetine giriyor tcg anadolu bugün başkan receptayyip erdoğanın katılacağı törenle deniz kuvvetleri komutanlığına teslim edilecek,"['güvenlik', 'siyasi-figür']"
kardeşim senin herhalde depremlerin ilk gününde bir yılda konutları yapıp teslim edeceğiz diyen receptayyip erdoğandan haberin yok toplanan paraları nereye gitti milyar nereye aktarıldı kızılay kendi vatandaşına çadır sattı çadır aç da bir gözünü gör saray soytarılığı yapma,"['dernek', 'siyasi-figür']"
seçime doğru millet ittifakı yine erdoğan seçilsin diye tuhaf tuhaf konulara gireceklerdir ben buna ikna oldum bunlar ortaklar acı gerçek bu,"['politik-strateji', 'seçim', 'siyasi-figür']"
sanılanın aksine cumhurbaşkanı receptayyip erdoğan kişiyi öldürdüğünü değil yapılan saldırıyı kastetmiş malum fetö hesapları videoyu kırpmıştır hesabım sam yiyor lütfen dezenformasyon için rt sedat tüpçü akpden beşiktaş,"['terör', 'siyasi-figür', 'hükümet']"
bu laikler e namaz kıldıran iftar yaptıran teşekkürler erdoğan,"['siyasi-figür', 'din', 'ideoloji']"
depremde selde birlik beraberlik kampanyası başlatan receptayyip erdoğana demediğini bırakmayanlar kılıçdaroğlu için ıban no paylaşıyor hani karimsiydiniz ben ile para toplamaya,"['afet', 'siyasi-figür', 'ekonomi']"
denizlere hakim olan cihana hakim olur tcg anadolu receptayyip erdoğan ile kızıl elmaya,"['siyasi-figür', 'adalet']"
ne söylediyse yaptı erdoğanın de kendisinin kamera karşısına geçerek çektiği reklam filminde şu ada eksik kaldı diyeceğiniz bir şey yok erdoğanın karşısına başka aday koymak bile bence ayıptır,"['seçim', 'kültür-ve-sanat']"
mültecilerin dönmesi için güçlü ortadoğu lazım en doğru sözleri ediyor kemal kılıçdaroğlu,"['siyasi-figür', 'mülteciler']"
karabağ mematılar ile temizleniyor azerbaycana verilen adet memat işgalden kurtarılan karabağdaki mayınlı arazileri temizliyor yerli üretim ile kardeş azerbaycanın da yanındayız,['ekonomi']
erdoğan da depremden önce çok yalvarmış kentsel dönüşüm diye onu duymadım mı görmedin mi,"['konut', 'afet', 'siyasi-figür']"
mustafa sarıgül muharrem ince beni ibb başkanı adayı kim yaptı kılıçdaroğlu yaptı insanda ahde vefa olmalı cumhurbaşkanı seçilse ne olacaktı onu da aday yaptı insanın ar damarı çatlamayacak ar damarı çatlayan adam taş olur,"['siyasi-figür', 'hükümet', 'seçim']"
bunlara destek veren cumhurbaşkanı receptayyip erdoğan mühendislerimizden emeği geçen herkesten allah razı olsun yaparsa ak parti yapar gerisi yalan dolan yapar,"['siyasi-figür', 'hükümet', 'siyasi-manipülasyon', 'siyasi-parti']"
